,Unnamed: 0,sensor_0_avg,sensor_1_avg,sensor_2_avg,Wind speed (m/s),wind_speed_4_avg,wind_speed_3_max,wind_speed_3_min,wind_speed_3_std,Pitch angle (°),sensor_5_max,sensor_5_min,sensor_5_std,sensor_6_avg,sensor_7_avg,sensor_8_avg,sensor_9_avg,sensor_10_avg,sensor_11_avg,sensor_12_avg,sensor_13_avg,sensor_14_avg,sensor_15_avg,sensor_16_avg,sensor_17_avg,sensor_18_avg,sensor_18_max,sensor_18_min,sensor_18_std,sensor_19_avg,sensor_20_avg,sensor_21_avg,sensor_22_avg,sensor_23_avg,sensor_24_avg,sensor_25_avg,sensor_26_avg,reactive_power_27_avg,reactive_power_27_max,reactive_power_27_min,reactive_power_27_std,reactive_power_28_avg,reactive_power_28_max,reactive_power_28_min,reactive_power_28_std,power_29_avg,power_29_max,power_29_min,power_29_std,power_30_avg,power_30_max,power_30_min,power_30_std,sensor_31_avg,sensor_31_max,sensor_31_min,sensor_31_std,sensor_32_avg,sensor_33_avg,sensor_34_avg,sensor_35_avg,sensor_36_avg,sensor_37_avg,sensor_38_avg,sensor_39_avg,sensor_40_avg,sensor_41_avg,sensor_42_avg,sensor_43_avg,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,Power (kW),sensor_51,Rotor speed (RPM),sensor_52_max,sensor_52_min,sensor_52_std,sensor_53_avg
124,5838,26,117.7,0.5,3.4,3.3,5.1,0.6,0.7,3.9,44.0,-0.4,9.1,35,41,55,41,38,46,43,46,41.0,50,50,50,1121.5,1260.1,241.4,324.4,32,38,38,0.5,51.2,55.5,55.2,50.0,0.032390244,0.142829268,0.0,0.039756098,-0.032390244,0.0,-0.142829268,0.039756098,0.007317073,0.029170732,0.0,0.008097561,0.004195122,0.028926829,-0.014536585,0.010536585,-0.004390244,209.8,-224.2,77.9,400.7,398.7,397.1,38,39,39,73,76,70,46,117.2,34,-772,2232,0,-929,-640,0,1460,-1569,9.9,11.1,2.1,2.8,28
125,5842,25,106.1,-6.2,4.1,3.9,5.9,2.2,0.4,0.6,24.0,-2.4,4.3,34,40,53,40,38,44,42,41,40.0,46,46,46,1192.0,1380.0,315.1,207.2,30,37,39,0.4,116.5,127.2,125.2,50.0,0.09297561,0.400634146,0.0,0.055902439,-0.09297561,0.0,-0.400634146,0.055902439,0.025658537,0.092341463,0.0,0.016682927,0.018097561,0.080926829,-0.024,0.013073171,-0.009658537,290.1,-320.4,158.2,403.0,400.7,399.5,39,41,40,73,76,70,48,112.4,33,-273,6426,0,10,-3452,0,6153,-3442,10.5,12.2,2.8,1.9,26
126,5849,24,101.4,10.1,4.6,4.4,8.2,1.5,0.9,9.1,24.1,-2.3,12.3,33,39,48,38,36,42,41,37,37.0,40,40,40,842.0,1376.5,246.2,477.6,28,35,36,0.6,135.7,144.9,142.7,50.1,0.165073171,0.487804878,0.0,0.187756098,-0.165073171,0.0,-0.487804878,0.187756098,0.060878049,0.155658537,0.0,0.03395122,0.033463415,0.154878049,-0.022926829,0.047463415,-0.02004878,513.6,-708.6,212.7,399.7,397.6,396.6,36,37,37,73,76,69,50,91.3,32,-1098,12357,0,-987,-5907,0,11259,-6894,7.4,12.2,2.2,4.2,25
127,5850,24,100.7,9.3,6.0,5.5,9.3,3.1,0.8,-1.9,-1.1,-2.2,0.2,32,39,53,38,39,48,43,43,40.0,45,44,44,1327.5,1431.1,1260.1,44.1,30,36,40,0.7,301.2,329.5,318.0,50.0,0.484341463,0.487804878,0.417658537,0.010878049,-0.484341463,-0.417658537,-0.487804878,0.010878049,0.123219512,0.187853659,0.085268293,0.023463415,0.123317073,0.185317073,0.085853659,0.023365854,-0.06195122,321.9,-602.3,264.6,399.1,396.9,396.5,40,41,41,73,76,70,50,91.3,32,0,42199,0,0,-21297,0,42199,-21297,11.7,12.7,11.1,0.4,25
128,5851,24,88.0,-10.6,5.7,5.1,8.9,2.6,0.6,-1.8,-1.3,-2.1,0.1,32,39,58,39,39,50,44,47,44.0,48,47,48,1285.9,1331.2,1257.1,16.1,30,36,40,0.6,266.1,291.1,282.9,50.0,0.442243902,0.487804878,0.332487805,0.040780488,-0.442243902,-0.332487805,-0.487804878,0.040780488,0.092390244,0.12702439,0.067853659,0.011365854,0.092390244,0.12497561,0.06795122,0.011268293,-0.053756098,850.1,-764.1,279.9,400.4,398.4,397.7,40,41,41,73,76,70,50,98.7,32,0,31567,0,0,-18650,0,31567,-18650,11.3,11.8,11.1,0.1,25
129,5852,24,92.0,0.3,6.0,5.6,9.8,3.2,0.8,-1.8,0.6,-2.5,0.3,32,39,63,39,39,50,45,50,47.0,51,50,51,1328.5,1525.9,1253.0,72.0,30,37,40,0.9,222.5,261.8,245.9,50.0,0.482243902,0.487804878,0.424878049,0.011756098,-0.482243902,-0.424878049,-0.487804878,0.011756098,0.135317073,0.228634146,0.086731707,0.034292683,0.13502439,0.226390244,0.087268293,0.034195122,-0.040146341,544.7,-130.6,45.1,401.7,399.2,398.7,40,41,41,73,76,70,50,91.7,32,0,46054,0,0,-13330,0,46054,-13330,11.7,13.5,11.1,0.6,25
130,5856,23,93.7,-6.0,4.9,4.4,8.6,2.7,0.6,-1.0,-0.4,-2.3,0.4,31,40,77,41,38,49,45,52,52.0,59,58,59,1255.8,1343.9,1237.9,15.6,31,38,39,0.4,241.8,259.2,254.0,50.0,0.245073171,0.412536585,0.101219512,0.055317073,-0.245073171,-0.101219512,-0.412536585,0.055317073,0.05,0.084195122,0.020634146,0.011268293,0.049756098,0.081804878,0.020585366,0.011219512,-0.036390244,456.1,-670.4,303.6,400.4,398.0,397.2,39,41,40,73,77,70,50,99.7,33,0,16981,0,0,-12884,0,16981,-12884,11.1,11.9,10.9,0.1,25
131,5857,23,94.6,-5.1,5.8,5.2,8.9,2.6,0.7,-1.8,-0.7,-2.2,0.3,31,40,80,41,38,50,46,53,53.0,61,60,61,1302.7,1401.3,1249.2,37.9,31,39,39,0.6,314.3,338.3,327.6,50.0,0.427219512,0.487804878,0.24302439,0.076195122,-0.427219512,-0.24302439,-0.487804878,0.076195122,0.099658537,0.163073171,0.049609756,0.028195122,0.099560976,0.16097561,0.051170732,0.028243902,-0.077512195,550.2,-877.0,327.9,400.7,398.6,398.1,39,41,40,74,77,70,50,99.7,33,0,33965,0,0,-27117,0,33965,-27117,11.5,12.4,11.0,0.3,25
132,5858,23,96.0,3.3,4.4,4.4,7.6,1.6,0.9,-0.6,1.3,-2.0,0.7,31,40,82,41,38,50,46,54,54.0,63,62,63,1254.6,1301.9,1239.2,11.6,31,39,39,0.4,234.9,251.4,245.0,50.0,0.252536585,0.487804878,0.034926829,0.149463415,-0.252536585,-0.034926829,-0.487804878,0.149463415,0.052195122,0.117609756,0.007121951,0.031609756,0.052487805,0.11702439,0.007463415,0.031707317,-0.046731707,481.0,-813.1,296.3,401.8,399.5,398.7,39,41,40,74,77,70,50,92.7,33,0,18013,0,0,-15712,0,18013,-15712,11.1,11.5,10.9,0.1,24
133,5859,24,91.9,-8.2,3.5,3.7,7.2,1.5,0.6,0.4,0.8,-0.3,0.2,31,40,84,41,38,48,45,54,55.0,63,62,63,1248.8,1256.5,1238.7,3.0,31,39,39,0.3,98.7,109.4,106.3,50.0,0.076341463,0.142487805,0.010829268,0.023658537,-0.076341463,-0.010829268,-0.142487805,0.023658537,0.015560976,0.029073171,0.002195122,0.004829268,0.015512195,0.02902439,0.002439024,0.004829268,-0.002536585,198.9,-238.7,126.9,404.8,402.2,401.6,40,41,41,74,77,70,50,100.1,33,0,5321,0,0,-1034,0,5321,-1034,11.0,11.1,10.9,0.0,24
134,5860,23,96.5,2.7,4.3,4.2,7.7,1.6,1.0,-0.1,3.9,-1.8,1.5,31,41,85,41,38,49,45,55,56.0,65,63,64,1254.9,1288.4,1237.0,9.9,31,39,39,0.5,202.4,214.8,210.4,50.0,0.221317073,0.474146341,0.0,0.154536585,-0.221317073,0.0,-0.474146341,0.154536585,0.046682927,0.096780488,0.0,0.029658537,0.043658537,0.095219512,-0.018,0.033804878,-0.030292683,543.4,-785.8,283.9,403.7,401.5,400.7,39,41,40,74,77,70,50,93.7,33,-406,15345,0,-461,-10188,0,14939,-10650,11.1,11.4,10.9,0.1,24
135,5861,23,79.5,-4.8,3.8,3.7,6.9,0.5,1.1,12.2,44.1,-2.3,12.6,31,41,84,41,37,47,44,53,54.0,63,62,63,746.7,1374.6,241.4,481.5,30,39,38,0.7,68.3,77.2,72.8,50.0,0.104585366,0.432731707,0.0,0.14702439,-0.104585366,0.0,-0.432731707,0.14702439,0.030829268,0.096341463,0.0,0.027804878,0.015414634,0.087219512,-0.022780488,0.03404878,-0.021121951,247.1,-452.9,97.0,402.1,400.1,399.0,37,39,38,74,77,70,50,84.3,33,-1937,7094,0,-1751,-5389,0,5158,-7140,6.6,12.1,2.1,4.2,24
136,5864,23,88.3,-3.3,4.2,3.8,7.8,1.0,1.2,4.8,44.0,-2.2,10.7,30,41,87,41,38,51,46,53,58.0,63,62,63,1066.6,1323.8,241.7,386.3,30,39,38,0.7,87.8,100.3,87.3,50.0,0.153707317,0.487804878,0.0,0.177268293,-0.153707317,0.0,-0.487804878,0.177268293,0.035317073,0.123268293,0.0,0.035121951,0.027902439,0.122780488,-0.016878049,0.041414634,-0.035414634,0.6,-154.1,54.4,399.0,397.1,396.1,38,39,39,74,77,71,49,91.6,32,-1262,10947,0,-1383,-10770,0,9685,-12153,9.4,11.7,2.2,3.4,23
137,5865,23,87.4,15.0,4.3,3.9,6.7,2.0,0.5,5.8,24.0,-2.4,10.7,30,41,85,41,37,47,45,50,54.0,61,60,61,977.0,1376.0,279.8,421.3,30,39,37,0.5,114.9,123.1,120.3,50.0,0.09302439,0.396682927,0.0,0.07604878,-0.09302439,0.0,-0.396682927,0.07604878,0.030682927,0.08097561,0.0,0.012878049,0.015804878,0.080341463,-0.021756098,0.019365854,-0.014341463,350.9,-367.8,168.4,400.9,398.8,397.8,38,39,39,74,77,70,49,72.4,32,-1016,6374,0,-756,-3910,0,5358,-4665,8.6,12.1,2.5,3.7,24
138,5875,22,84.0,7.7,3.6,3.5,5.5,1.1,0.6,3.0,45.1,-0.5,7.7,31,40,89,41,39,47,44,52,53.0,60,59,60,1183.0,1266.4,257.6,234.6,29,38,39,0.5,61.6,69.3,49.3,50.0,0.051463415,0.161219512,0.0,0.048780488,-0.051463415,0.0,-0.161219512,0.048780488,0.014390244,0.052439024,0.0,0.01004878,0.007609756,0.032439024,-0.016878049,0.013414634,-0.029658537,0.4,-110.2,39.6,401.9,399.3,399.2,39,40,40,73,76,70,48,76.2,32,-882,3506,0,-950,-9228,0,2623,-10178,10.5,11.2,2.4,2.0,23
139,5876,22,75.1,7.3,4.1,3.8,7.0,1.7,0.4,3.2,24.1,-2.3,8.4,31,40,87,41,37,46,43,51,52.0,59,58,59,1089.0,1366.7,311.0,341.6,29,38,37,0.5,65.9,75.1,52.8,50.0,0.057902439,0.313414634,0.0,0.04697561,-0.057902439,0.0,-0.313414634,0.04697561,0.021414634,0.08,0.0,0.014731707,0.009463415,0.063170732,-0.023707317,0.012780488,-0.031756098,13.2,-118.4,39.8,402.3,399.7,399.6,38,39,39,73,76,70,48,67.8,32,-754,3979,0,-439,-10364,0,3224,-10803,9.6,12.1,2.7,3.0,23
140,5914,28,103.6,4.9,9.8,9.4,17.6,1.3,1.8,-1.4,0.8,-2.5,0.8,31,33,38,36,39,52,44,38,41.0,47,44,44,1655.6,1701.4,1466.7,35.1,32,32,42,1.0,1163.6,1182.5,1161.9,50.0,0.44297561,0.487804878,0.198097561,0.066292683,-0.483365854,-0.284536585,-0.487804878,0.020878049,0.678,0.975609756,0.312292683,0.121560976,0.678243902,0.961317073,0.306682927,0.121414634,-0.096390244,-186.6,-205.5,3.9,400.4,398.5,399.8,44,45,45,65,67,63,36,98.7,30,0,231020,0,0,-32897,0,231020,-32897,14.6,15.0,13.0,0.3,29
141,5915,28,91.2,-0.1,9.7,9.3,22.2,1.0,2.0,-1.5,0.8,-2.4,0.8,32,34,48,36,41,59,47,46,52.0,57,53,54,1647.8,1699.6,1500.4,32.6,33,36,43,1.0,1121.8,1139.4,1116.7,50.0,0.453219512,0.487804878,0.241756098,0.056634146,-0.486146341,-0.367707317,-0.487804878,0.01004878,0.649170732,0.93195122,0.334585366,0.127073171,0.649268293,0.909609756,0.344243902,0.125756098,-0.096097561,-189.2,-205.9,4.0,398.3,396.3,397.9,45,46,46,66,69,65,38,91.3,31,0,221626,0,0,-32829,0,221626,-32829,14.5,15.0,13.3,0.3,29
142,5916,28,83.8,-15.2,10.8,10.2,17.9,3.1,1.9,-0.5,2.2,-2.5,1.0,33,35,57,38,42,62,50,52,59.0,67,62,63,1670.6,1713.3,1629.7,13.5,35,38,46,1.0,1374.9,1394.1,1372.5,50.0,0.358439024,0.487804878,0.198097561,0.097365854,-0.45,-0.284536585,-0.487804878,0.062731707,0.801073171,0.975609756,0.489902439,0.12102439,0.802195122,1.025365854,0.501707317,0.121609756,-0.098682927,-195.2,-208.7,2.9,400.3,398.0,399.7,47,49,48,68,71,67,40,99.0,31,0,274047,0,0,-33719,0,274048,-33719,14.7,15.1,14.4,0.1,30
143,5937,29,93.4,0.6,13.0,12.3,20.9,2.7,2.1,7.6,70.0,-0.4,11.3,38,52,126,53,44,70,57,79,99.0,138,130,133,1609.3,1755.4,164.3,277.0,54,57,48,1.0,1511.9,1525.4,1502.0,50.0,0.204292683,0.487804878,0.0,0.081756098,-0.284926829,0.0,-0.487804878,0.090780488,0.972,0.975609756,0.849317073,0.015317073,0.882682927,1.024536585,-0.023512195,0.266439024,-0.099170732,-23.5,-219.1,43.6,402.2,399.9,402.1,50,51,50,93,97,93,51,92.7,42,-310,302798,0,-346,-33624,0,302488,-33970,14.2,15.4,1.9,2.3,32
144,6124,26,102.5,0.3,8.5,7.9,13.1,1.7,1.3,-2.3,-1.9,-2.4,0.1,33,47,105,45,39,61,52,65,71.0,94,92,93,1630.9,1661.7,1575.0,15.1,42,44,40,1.0,703.4,738.1,718.9,49.9,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.415707317,0.52097561,0.353902439,0.03,0.415902439,0.512,0.359463415,0.029414634,-0.062097561,-74.8,-143.6,16.0,399.3,397.4,397.8,41,43,42,71,77,74,44,102.2,38,0,142148,0,0,-21219,0,142148,-21219,14.4,14.7,13.9,0.1,28
145,6130,26,35.9,-36.1,5.5,5.3,8.8,3.3,0.7,-1.6,-0.8,-2.2,0.3,33,45,99,42,38,58,55,59,60.0,80,79,80,1280.6,1380.1,1243.9,24.9,38,40,39,0.9,181.6,220.3,196.7,49.9,0.471756098,0.487804878,0.32195122,0.033317073,-0.471756098,-0.32195122,-0.487804878,0.033317073,0.108829268,0.181463415,0.065707317,0.018731707,0.108585366,0.171365854,0.066439024,0.018341463,-0.041560976,-17.8,-108.2,17.4,400.1,397.8,397.1,39,41,40,66,73,68,49,72.0,37,0,37085,0,0,-14202,0,37085,-14202,11.3,12.2,11.0,0.2,27
146,6134,25,64.7,19.6,3.9,3.6,7.4,1.5,0.8,4.2,24.0,-2.4,9.3,33,44,91,42,38,49,51,52,54.0,67,66,68,1036.6,1339.0,251.5,385.6,34,40,38,0.7,58.3,64.9,55.1,50.0,0.049609756,0.262878049,0.0,0.066,-0.049609756,0.0,-0.262878049,0.066,0.017658537,0.051609756,0.0,0.013414634,0.00395122,0.04702439,-0.024243902,0.018731707,-0.01902439,180.2,-377.2,74.4,402.2,399.9,398.8,38,39,39,64,69,64,50,45.1,35,-1832,3178,0,-1153,-5268,0,1346,-6422,9.1,11.8,2.2,3.4,26
147,6138,25,62.4,-2.7,3.7,3.5,6.1,1.6,0.6,8.6,24.1,-2.3,11.6,33,44,81,42,39,46,48,46,49.0,57,57,58,869.3,1356.3,242.6,462.2,33,40,39,0.7,48.6,54.2,43.2,50.0,0.040195122,0.242341463,0.0,0.054487805,-0.040195122,0.0,-0.242341463,0.054487805,0.015463415,0.052243902,0.0,0.012634146,0.001073171,0.048585366,-0.021609756,0.016682927,-0.01897561,6.9,-103.7,37.5,399.7,397.4,396.3,39,40,40,62,67,62,51,65.0,35,-2163,2529,0,-1451,-5038,0,365,-6489,7.6,11.9,2.1,4.1,26
148,6151,23,58.3,-1.5,3.3,3.2,6.0,0.5,0.8,9.7,54.0,-2.2,12.7,32,39,53,38,37,44,44,39,46.0,41,41,42,868.0,1363.8,166.2,496.2,29,35,37,0.6,45.7,48.4,48.1,50.0,0.028731707,0.335219512,0.0,0.055463415,-0.028731707,0.0,-0.335219512,0.055463415,0.010731707,0.068439024,0.0,0.013658537,0.001073171,0.067365854,-0.019170732,0.013707317,-0.008390244,259.5,-308.2,77.7,403.0,400.6,399.1,37,39,38,63,69,68,52,59.8,32,-1442,1803,0,-1647,-936,0,361,-2582,7.7,12.0,1.6,4.4,25
149,6156,24,93.1,11.3,4.7,4.4,8.8,1.7,1.0,3.0,24.0,-2.3,9.0,31,38,52,37,38,45,43,43,48.0,40,40,41,1090.7,1391.4,242.1,360.8,29,35,38,0.8,97.4,120.1,99.6,50.0,0.224341463,0.487804878,0.0,0.175121951,-0.224341463,0.0,-0.487804878,0.175121951,0.058146341,0.158780488,0.0,0.035804878,0.045512195,0.142243902,-0.01604878,0.040878049,-0.032487805,13.3,-114.6,41.5,400.7,398.5,397.6,38,40,40,64,70,68,51,81.8,32,-499,15919,0,-338,-10729,0,15419,-11067,9.6,12.2,2.1,3.2,25
150,6198,29,221.2,37.9,3.6,3.6,7.7,0.8,0.9,12.3,24.1,-2.3,12.1,40,41,43,41,40,44,42,37,39.0,38,38,38,683.7,1382.0,127.3,514.6,33,38,40,0.5,74.1,80.1,77.7,50.0,0.069219512,0.430829268,0.0,0.100780488,-0.069219512,0.0,-0.430829268,0.100780488,0.024292683,0.118195122,0.0,0.022536585,0.011073171,0.086926829,-0.018536585,0.022487805,-0.016878049,366.6,-488.4,135.5,399.8,398.1,396.4,39,41,40,70,74,70,52,183.2,37,-937,4700,0,-1274,-4343,0,3763,-5617,5.7,12.1,0.0,4.9,34
151,6199,28,249.0,17.8,4.0,4.0,11.8,0.5,1.2,0.1,4.5,-2.2,1.2,40,41,48,41,38,48,44,41,47.0,42,42,42,1258.0,1346.4,1220.1,18.9,35,39,38,0.5,129.3,141.9,137.6,50.0,0.152878049,0.487804878,0.0,0.138926829,-0.152878049,0.0,-0.487804878,0.138926829,0.033804878,0.116682927,0.0,0.027609756,0.029756098,0.115365854,-0.024390244,0.030487805,-0.026,559.9,-752.2,190.3,400.7,398.8,397.6,39,40,40,70,74,70,51,231.1,37,-185,10347,0,-289,-8639,0,10162,-8928,11.1,11.9,10.8,0.2,35
152,6201,28,235.3,11.5,4.0,3.8,11.7,0.6,1.2,0.2,5.0,-2.0,1.4,40,42,59,42,38,49,44,51,56.0,50,49,49,1252.7,1313.2,1215.9,15.9,34,39,39,0.5,110.2,118.4,115.3,50.0,0.109853659,0.479804878,0.0,0.123756098,-0.109853659,0.0,-0.479804878,0.123756098,0.025853659,0.09795122,0.0,0.024536585,0.019317073,0.09604878,-0.024390244,0.028390244,-0.018829268,406.3,-566.4,165.0,400.5,398.5,397.2,39,40,40,71,75,71,44,223.8,36,-527,7115,0,-679,-5652,0,6588,-6331,11.1,11.6,10.7,0.1,34
153,6206,29,206.6,2.4,3.7,3.5,9.7,0.4,0.9,6.4,43.4,-2.3,10.9,40,43,64,42,38,47,44,51,56.0,50,50,50,978.4,1281.8,227.4,414.0,34,40,38,0.6,43.0,48.6,44.8,50.0,0.031219512,0.298731707,0.0,0.055804878,-0.031219512,0.0,-0.298731707,0.055804878,0.018585366,0.096341463,0.0,0.019121951,0.001414634,0.053756098,-0.024536585,0.014829268,-0.014926829,206.7,-388.8,66.8,402.2,400.9,398.9,38,39,39,71,75,71,50,204.2,36,-1349,1838,0,-1510,-3605,0,489,-5115,8.6,11.3,2.1,3.7,34
154,6212,31,210.0,9.3,3.6,3.5,7.1,0.9,0.7,0.7,4.7,-1.2,1.4,42,43,61,43,40,49,45,50,56.0,48,48,48,1247.7,1276.6,1214.1,11.0,36,40,39,0.7,69.5,74.5,72.9,50.0,0.064585366,0.457170732,0.0,0.101853659,-0.064585366,0.0,-0.457170732,0.101853659,0.016487805,0.093317073,0.0,0.019804878,0.009902439,0.091902439,-0.023756098,0.023414634,-0.013560976,323.8,-682.8,128.7,400.7,398.7,397.2,40,41,41,72,76,71,46,200.7,38,-433,3818,0,-640,-3957,0,3385,-4597,11.0,11.3,10.7,0.1,37
155,6213,31,224.1,15.3,3.9,3.6,9.4,1.0,0.7,0.2,4.5,-1.1,1.2,42,44,65,44,39,51,46,53,59.0,51,51,51,1247.5,1276.4,1207.5,9.7,37,41,39,0.6,74.8,82.8,79.3,50.0,0.073073171,0.274829268,0.0,0.08404878,-0.073073171,0.0,-0.274829268,0.08404878,0.017073171,0.05595122,0.0,0.016780488,0.011853659,0.055121951,-0.024536585,0.020536585,-0.010390244,419.1,-411.3,120.5,402.2,400.2,398.8,39,41,40,72,76,72,44,208.8,38,-254,4254,0,-383,-3437,0,4000,-3821,11.0,11.3,10.7,0.1,37
156,6215,31,284.6,46.4,3.5,3.5,9.1,0.5,1.0,7.8,24.0,-2.3,11.0,43,44,65,44,39,50,46,50,55.0,51,51,51,894.4,1359.7,104.2,472.9,36,42,39,0.6,42.5,46.6,45.4,50.0,0.038487805,0.415756098,0.0,0.087463415,-0.038487805,0.0,-0.415756098,0.087463415,0.019609756,0.119365854,0.0,0.025121951,0.004780488,0.083707317,-0.024243902,0.019219512,-0.009560976,180.0,-668.9,92.1,402.4,400.6,399.1,39,40,40,73,76,72,48,238.2,39,-769,2401,0,-783,-2472,0,1632,-3255,7.8,12.0,0.0,4.3,37
157,6216,31,204.2,-41.7,3.7,3.7,9.5,0.6,0.9,0.4,5.0,-1.5,1.1,43,45,68,45,44,51,47,53,58.0,54,53,54,1250.1,1271.4,1230.1,8.1,37,42,43,0.6,87.6,96.9,92.5,50.0,0.092,0.416878049,0.0,0.104341463,-0.092,0.0,-0.416878049,0.104341463,0.020682927,0.085073171,0.0,0.020439024,0.017121951,0.084634146,-0.012390244,0.022926829,-0.017707317,304.0,-694.7,145.0,402.8,400.7,399.6,44,45,45,73,76,72,49,245.9,39,-253,6091,0,-391,-5554,0,5838,-5945,11.0,11.2,10.9,0.1,38
158,6217,31,245.6,11.2,3.7,3.6,7.8,0.8,0.9,0.6,4.4,-1.5,1.5,43,45,71,45,44,51,47,55,60.0,56,56,56,1245.9,1272.5,1194.6,12.9,37,43,43,0.6,63.1,71.1,67.6,50.0,0.07,0.348487805,0.0,0.084585366,-0.07,0.0,-0.348487805,0.084585366,0.016585366,0.071121951,0.0,0.016536585,0.011463415,0.069853659,-0.024634146,0.020195122,-0.012390244,169.1,-375.8,90.9,399.0,396.8,395.7,44,45,45,73,77,72,51,234.3,39,-442,4406,0,-521,-3741,0,3964,-4261,11.0,11.2,10.5,0.1,38
159,6218,31,239.0,-1.3,4.0,4.0,8.1,1.0,0.8,-0.1,1.0,-1.8,0.6,43,45,73,45,43,51,47,56,62.0,58,57,58,1250.8,1300.1,1226.5,9.9,37,43,43,0.6,83.3,107.5,83.1,50.0,0.142243902,0.31404878,0.0,0.071170732,-0.142243902,0.0,-0.31404878,0.071170732,0.02902439,0.064097561,0.0,0.014536585,0.02902439,0.063804878,-0.012146341,0.015073171,-0.03497561,151.4,-260.3,58.5,399.2,397.0,395.9,43,45,44,73,77,73,51,240.3,39,0,9854,0,0,-11834,0,9854,-11834,11.0,11.5,10.8,0.1,38
160,6229,28,240.3,0.3,3.7,3.7,8.8,0.7,0.8,5.0,45.0,-2.3,9.9,42,44,89,42,40,50,47,57,65.0,66,65,67,1070.5,1401.8,253.7,359.1,35,39,40,0.7,57.4,64.5,58.1,50.0,0.072439024,0.487804878,0.0,0.100878049,-0.072439024,0.0,-0.487804878,0.100878049,0.02502439,0.113609756,0.0,0.020097561,0.010390244,0.113219512,-0.02004878,0.024536585,-0.014243902,177.0,-270.0,69.8,399.9,398.1,397.2,40,41,41,75,78,74,51,240.0,37,-1382,4918,0,-1112,-3687,0,3536,-4799,9.5,13.4,2.4,3.2,34
161,6230,28,236.3,-5.4,3.5,3.4,8.7,0.5,0.9,4.1,46.2,-2.4,9.3,42,44,89,42,37,49,47,56,65.0,66,65,66,1109.8,1355.3,244.4,322.5,35,40,37,0.7,43.8,49.3,43.7,50.0,0.040341463,0.289902439,0.0,0.062829268,-0.040341463,0.0,-0.289902439,0.062829268,0.014878049,0.08604878,0.0,0.016780488,0.002878049,0.057121951,-0.020292683,0.016682927,-0.014682927,127.8,-275.0,55.1,399.9,398.2,397.2,37,38,38,75,78,74,51,241.7,36,-1523,2501,0,-1210,-3940,0,978,-5150,9.8,12.7,2.3,2.8,34
162,6236,28,260.1,-16.6,3.1,3.1,7.8,0.5,1.0,6.0,48.6,-1.2,11.4,41,43,70,42,39,44,45,44,48.0,51,51,52,1001.4,1383.0,124.4,425.9,34,39,39,0.7,58.4,60.3,60.6,50.0,0.041219512,0.426097561,0.0,0.077170732,-0.041219512,0.0,-0.426097561,0.077170732,0.011512195,0.08697561,0.0,0.01804878,0.002146341,0.085853659,-0.024487805,0.019707317,-0.015804878,173.6,-442.1,99.4,401.4,399.9,398.5,39,40,40,75,78,74,50,276.7,36,-1548,2290,0,-1662,-3837,0,742,-5499,8.7,12.2,0.0,4.1,34
163,6237,29,213.9,-64.3,3.2,3.2,9.4,0.4,1.2,10.2,24.1,-2.3,11.5,41,43,69,42,37,45,45,44,47.0,51,50,51,793.2,1419.5,110.8,520.4,34,39,37,0.7,46.0,50.1,46.7,50.0,0.051512195,0.487804878,0.0,0.102243902,-0.051512195,0.0,-0.487804878,0.102243902,0.019658537,0.143170732,0.0,0.031317073,0.004097561,0.141902439,-0.024634146,0.026390244,-0.015512195,14.2,-186.7,43.6,401.0,399.7,398.4,37,38,38,75,78,74,44,278.1,36,-1732,3139,0,-1725,-3547,0,1406,-5272,6.8,12.5,0.0,4.9,34
164,6238,28,264.1,-11.9,3.5,3.5,8.4,0.7,0.8,0.9,4.8,-0.9,1.3,41,43,70,42,38,47,45,47,51.0,52,51,52,1248.7,1274.8,1218.9,9.3,34,39,38,0.7,49.8,57.9,47.8,50.0,0.066195122,0.320682927,0.0,0.089219512,-0.066195122,0.0,-0.320682927,0.089219512,0.015463415,0.065463415,0.0,0.017658537,0.009219512,0.064243902,-0.024487805,0.021756098,-0.018341463,6.8,-121.1,37.1,400.6,398.7,397.9,39,40,40,75,78,74,46,276.0,36,-903,4092,0,-1034,-5230,0,3190,-6265,11.0,11.2,10.7,0.1,34
165,6261,24,231.4,23.3,3.5,3.6,6.2,1.5,0.7,4.4,24.0,-2.3,8.4,34,40,53,39,36,42,43,35,38.0,40,40,40,1072.1,1362.6,301.4,356.6,29,35,36,0.6,58.3,63.7,64.1,50.0,0.048878049,0.292292683,0.0,0.070146341,-0.048878049,0.0,-0.292292683,0.070146341,0.019073171,0.060341463,0.0,0.01502439,0.006,0.057560976,-0.024292683,0.016878049,-0.005756098,288.1,-395.6,102.6,401.9,400.2,397.9,36,38,37,74,77,72,52,208.1,33,-1121,3121,0,-969,-837,0,2000,-1805,9.4,12.0,2.7,3.2,26
