,Unnamed: 0,sensor_0_avg,sensor_1_avg,sensor_2_avg,Wind speed (m/s),wind_speed_4_avg,wind_speed_3_max,wind_speed_3_min,wind_speed_3_std,Pitch angle (°),sensor_5_max,sensor_5_min,sensor_5_std,sensor_6_avg,sensor_7_avg,sensor_8_avg,sensor_9_avg,sensor_10_avg,sensor_11_avg,sensor_12_avg,sensor_13_avg,sensor_14_avg,sensor_15_avg,sensor_16_avg,sensor_17_avg,sensor_18_avg,sensor_18_max,sensor_18_min,sensor_18_std,sensor_19_avg,sensor_20_avg,sensor_21_avg,sensor_22_avg,sensor_23_avg,sensor_24_avg,sensor_25_avg,sensor_26_avg,reactive_power_27_avg,reactive_power_27_max,reactive_power_27_min,reactive_power_27_std,reactive_power_28_avg,reactive_power_28_max,reactive_power_28_min,reactive_power_28_std,power_29_avg,power_29_max,power_29_min,power_29_std,power_30_avg,power_30_max,power_30_min,power_30_std,sensor_31_avg,sensor_31_max,sensor_31_min,sensor_31_std,sensor_32_avg,sensor_33_avg,sensor_34_avg,sensor_35_avg,sensor_36_avg,sensor_37_avg,sensor_38_avg,sensor_39_avg,sensor_40_avg,sensor_41_avg,sensor_42_avg,sensor_43_avg,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,Power (kW),sensor_51,Rotor speed (RPM),sensor_52_max,sensor_52_min,sensor_52_std,sensor_53_avg
465,4731,15,328.0,-3.0,4.2,3.8,6.8,1.5,0.6,-0.4,0.5,-0.8,0.3,26,35,72,35,39,45,42,34,49.0,51,50,51,1249.1,1258.2,1240.0,2.8,23,30,40,0.4,84.1,105.0,66.4,50.0,0.098878049,0.182243902,0.011853659,0.033756098,-0.098878049,-0.011853659,-0.182243902,0.033756098,0.020195122,0.037219512,0.002439024,0.006878049,0.020097561,0.036926829,0.002878049,0.006878049,-0.043073171,-27.7,-108.2,12.1,399.4,396.1,396.1,40,42,41,66,69,62,45,331.1,27,0,6862,0,0,-14710,0,6862,-14710,11.0,11.1,10.9,0.0,18
466,4732,15,326.2,-4.8,3.9,3.7,6.9,1.5,0.6,-0.1,0.5,-0.6,0.2,26,35,75,36,37,45,42,34,51.0,52,51,52,1249.0,1255.7,1239.9,2.6,23,31,38,0.3,83.7,102.3,63.5,50.0,0.073902439,0.121658537,0.012341463,0.021121951,-0.073902439,-0.012341463,-0.121658537,0.021121951,0.015073171,0.024829268,0.002536585,0.004292683,0.015073171,0.024439024,0.002731707,0.004341463,-0.044097561,-27.3,-113.1,14.7,399.3,395.9,395.9,38,40,39,66,69,62,45,331.1,27,0,5160,0,0,-15065,0,5160,-15065,11.0,11.1,10.9,0.0,18
467,4733,15,333.4,2.3,3.6,3.5,6.6,1.2,0.7,0.3,2.8,-0.6,0.5,26,35,78,35,39,45,41,35,51.0,53,52,53,1249.1,1261.9,1235.6,3.0,23,32,39,0.4,58.8,69.0,58.3,50.0,0.043170732,0.11,0.0,0.030634146,-0.043170732,0.0,-0.11,0.030634146,0.008926829,0.022439024,0.0,0.006146341,0.008487805,0.02204878,-0.012731707,0.006780488,-0.008243902,183.9,-171.3,75.3,402.2,399.1,399.0,40,41,41,66,69,62,45,331.1,27,-76,2992,0,-107,-2700,0,2916,-2807,11.0,11.1,10.9,0.0,18
468,4766,22,328.8,-8.3,4.3,4.5,9.2,0.7,1.3,-0.3,4.8,-2.2,1.2,30,35,60,36,39,48,42,37,57.0,51,50,50,1263.1,1342.4,1220.3,24.8,28,31,40,0.8,123.9,144.2,126.2,50.0,0.280146341,0.487804878,0.0,0.185707317,-0.280146341,0.0,-0.487804878,0.185707317,0.065073171,0.172829268,0.0,0.046439024,0.062780488,0.162829268,-0.01595122,0.04902439,-0.032926829,10.1,-130.2,39.2,400.0,397.5,397.5,40,41,41,65,67,60,48,337.1,29,-89,21472,0,-104,-11086,0,21383,-11190,11.1,11.8,10.8,0.2,25
469,4769,22,344.0,-17.9,4.2,4.1,9.4,0.6,1.3,-0.3,4.9,-2.2,1.2,31,35,65,36,39,47,42,37,56.0,50,50,51,1253.7,1324.6,1188.9,23.4,28,33,40,0.8,98.2,113.5,97.5,50.0,0.223317073,0.487804878,0.0,0.182829268,-0.223317073,0.0,-0.487804878,0.182829268,0.046731707,0.132292683,0.0,0.038390244,0.044341463,0.130926829,-0.024097561,0.041317073,-0.028682927,4.2,-116.2,38.5,398.0,395.7,395.6,40,41,41,65,68,61,48,1.9,30,-209,15418,0,-279,-9549,0,15209,-9828,11.1,11.7,10.5,0.2,26
470,4770,22,333.6,-28.7,5.1,4.9,14.1,0.6,1.2,-1.0,7.1,-2.7,1.2,32,36,69,36,38,48,42,37,59.0,52,52,52,1270.6,1383.0,1184.2,28.6,28,34,39,0.9,149.5,170.1,151.3,50.0,0.359609756,0.487804878,0.0,0.15404878,-0.359609756,0.0,-0.487804878,0.15404878,0.083268293,0.28395122,0.0,0.040682927,0.077365854,0.157853659,-0.024536585,0.041804878,-0.038878049,14.8,-113.1,32.4,397.3,395.0,395.2,39,41,40,66,69,61,48,2.3,30,-31,26413,0,-26,-13218,0,26382,-13245,11.2,12.7,10.5,0.3,26
471,4771,23,19.4,4.8,4.6,4.5,10.3,0.8,1.1,-0.7,1.0,-2.2,0.8,32,36,72,37,38,48,43,38,60.0,54,53,54,1264.4,1372.1,1214.8,30.0,29,35,39,0.8,120.8,141.9,119.6,50.0,0.271707317,0.487804878,0.0,0.163902439,-0.271707317,0.0,-0.487804878,0.163902439,0.057756098,0.165365854,0.0,0.037365854,0.057512195,0.164731707,-0.019707317,0.03795122,-0.039365854,0.9,-149.6,40.7,399.2,396.8,396.8,39,41,40,66,69,61,48,14.5,30,0,19691,0,0,-13448,0,19691,-13448,11.2,12.1,10.7,0.3,26
472,4772,23,345.7,-21.8,4.4,4.4,10.4,1.0,1.1,-0.5,0.9,-2.3,0.8,33,36,75,38,38,49,43,38,61.0,56,55,56,1258.0,1354.8,1206.8,22.6,29,35,39,0.8,120.3,138.1,118.3,50.0,0.253804878,0.487804878,0.0,0.178634146,-0.253804878,0.0,-0.487804878,0.178634146,0.057609756,0.165707317,0.0,0.045268293,0.056731707,0.161609756,-0.024536585,0.046634146,-0.035853659,0.7,-111.6,40.1,401.0,398.4,398.6,39,41,40,66,69,62,48,7.6,31,0,19388,0,0,-12271,0,19388,-12271,11.1,11.9,10.7,0.2,27
473,4773,23,15.2,-5.3,5.7,5.4,17.1,1.2,1.9,-1.0,6.1,-2.4,1.5,33,37,77,38,38,50,44,39,62.0,58,57,58,1375.7,1653.0,1212.8,135.4,30,36,39,0.9,236.4,260.2,241.8,50.0,0.353268293,0.487804878,0.0,0.178439024,-0.353268293,0.0,-0.487804878,0.178439024,0.136341463,0.364292683,0.0,0.095853659,0.133365854,0.352341463,-0.014878049,0.098439024,-0.040195122,6.0,-118.3,32.0,402.3,400.0,400.2,40,41,41,66,69,62,48,20.5,31,-85,45712,0,-118,-13561,0,45628,-13678,12.1,14.6,10.7,1.2,27
474,4774,23,9.9,-2.2,4.4,4.4,13.7,0.4,1.3,-0.4,4.4,-2.2,0.9,33,37,80,39,38,49,44,40,63.0,59,58,59,1258.5,1354.5,1223.6,18.5,30,37,39,0.8,108.4,125.1,104.4,50.0,0.240829268,0.487804878,0.0,0.160146341,-0.240829268,0.0,-0.487804878,0.160146341,0.052146341,0.184439024,0.0,0.035219512,0.049170732,0.133170732,-0.019853659,0.036,-0.036536585,11.6,-115.8,34.2,401.3,399.1,399.0,39,41,41,67,70,62,48,12.1,32,-28,16885,0,-27,-12478,0,16857,-12505,11.1,12.0,10.8,0.2,27
475,4775,23,310.7,-67.8,4.9,4.8,14.4,0.7,1.4,-0.9,1.0,-2.2,0.9,34,38,82,39,39,49,44,41,63.0,60,59,60,1289.9,1431.9,1214.6,45.5,30,37,39,0.8,162.7,187.1,164.4,50.0,0.346,0.487804878,0.0,0.17404878,-0.346,0.0,-0.487804878,0.17404878,0.084243902,0.225463415,0.0,0.050829268,0.083658537,0.222146341,-0.024146341,0.051853659,-0.046341463,0.5,-146.0,32.5,399.5,397.1,397.1,40,41,41,67,70,62,48,18.4,32,0,28615,0,0,-15822,0,28615,-15822,11.4,12.7,10.7,0.4,27
476,4776,23,38.9,11.8,4.7,4.6,12.4,0.7,1.4,-0.6,7.0,-2.6,1.5,34,38,83,40,38,49,44,41,63.0,61,60,61,1272.9,1403.3,1219.5,40.5,30,38,39,0.8,129.0,145.9,131.1,50.0,0.272585366,0.487804878,0.0,0.201756098,-0.272585366,0.0,-0.487804878,0.201756098,0.070829268,0.281756098,0.0,0.057170732,0.062829268,0.216536585,-0.024439024,0.059560976,-0.032439024,11.0,-114.0,41.3,401.0,398.5,398.4,39,41,40,67,70,63,48,27.1,32,-177,21639,0,-205,-10876,0,21462,-11080,11.2,12.4,10.8,0.4,28
477,4778,24,339.6,-10.0,5.0,4.8,10.8,0.7,1.3,-0.9,4.7,-2.3,1.3,35,39,85,41,38,49,44,42,63.0,61,60,61,1283.9,1510.1,1208.5,64.7,31,39,39,0.8,159.3,182.8,164.8,50.0,0.333365854,0.487804878,0.0,0.178439024,-0.333365854,0.0,-0.487804878,0.178439024,0.086146341,0.248878049,0.0,0.058731707,0.084243902,0.238243902,-0.024536585,0.061609756,-0.038292683,10.6,-110.7,31.4,400.1,397.8,397.7,39,40,40,67,71,63,48,349.7,33,-144,28922,0,-224,-12792,0,28779,-13016,11.3,13.3,10.6,0.6,28
478,4779,24,39.2,25.3,4.3,4.2,17.2,0.6,1.4,-0.3,5.1,-2.3,1.1,35,40,86,41,39,48,44,42,64.0,61,61,62,1268.8,1507.3,1221.1,52.7,31,39,39,0.7,104.9,121.9,101.4,50.0,0.205219512,0.487804878,0.0,0.163463415,-0.205219512,0.0,-0.487804878,0.163463415,0.044292683,0.155317073,0.0,0.037121951,0.042341463,0.153560976,-0.024439024,0.039268293,-0.037658537,18.7,-131.3,42.8,400.6,398.2,398.1,39,41,40,67,71,63,48,13.8,33,-168,14576,0,-216,-12629,0,14408,-12845,11.2,13.3,10.8,0.5,28
479,4781,24,10.5,-1.2,4.9,4.8,16.7,0.6,1.6,-0.9,1.0,-2.4,0.9,35,41,86,42,38,49,44,43,63.0,62,61,62,1294.8,1399.5,1218.7,41.4,31,39,39,0.8,154.3,179.0,156.4,50.0,0.327317073,0.487804878,0.0,0.161365854,-0.327317073,0.0,-0.487804878,0.161365854,0.081073171,0.270634146,0.0,0.054146341,0.080634146,0.262097561,-0.024390244,0.054926829,-0.04297561,0.6,-136.2,37.0,402.1,399.9,399.9,40,41,41,68,71,64,48,11.7,34,0,27627,0,0,-14653,0,27627,-14653,11.4,12.4,10.8,0.4,29
480,4782,24,6.2,7.4,4.8,4.7,16.3,0.6,1.5,-0.8,1.5,-2.3,0.9,35,41,88,42,38,50,45,44,65.0,63,62,63,1290.7,1486.1,1220.7,63.0,32,40,39,0.8,148.2,169.0,146.7,50.0,0.311414634,0.487804878,0.0,0.146292683,-0.311414634,0.0,-0.487804878,0.146292683,0.076146341,0.219902439,0.0,0.049365854,0.07502439,0.217512195,-0.024585366,0.052341463,-0.041853659,0.5,-111.1,25.4,402.7,400.4,400.5,39,41,40,68,71,64,48,358.7,34,-55,25762,0,-33,-14306,0,25707,-14339,11.4,13.1,10.8,0.6,29
481,4783,24,341.5,2.6,5.4,5.3,12.9,1.3,1.5,-1.0,7.4,-2.5,1.4,35,41,89,42,38,51,45,44,66.0,64,63,64,1329.8,1614.8,1223.2,115.2,32,40,39,0.8,227.9,253.2,230.8,50.0,0.357414634,0.487804878,0.0,0.150146341,-0.357414634,0.0,-0.487804878,0.150146341,0.125609756,0.42,0.001365854,0.102341463,0.124536585,0.409268293,-0.013902439,0.103756098,-0.047121951,15.4,-125.8,26.3,400.2,398.0,398.2,39,41,40,68,72,64,48,338.8,34,-61,42472,0,-82,-15977,0,42411,-16059,11.7,14.3,10.8,1.0,29
482,4784,25,348.2,-11.3,5.4,5.2,14.4,1.1,1.6,-0.9,9.2,-2.6,1.7,35,42,90,43,38,51,46,45,66.0,64,63,64,1335.0,1613.2,1216.9,105.1,32,40,39,0.8,219.0,240.6,222.4,50.0,0.32697561,0.487804878,0.0,0.194,-0.32697561,0.0,-0.487804878,0.194,0.12004878,0.375804878,0.0,0.090878049,0.115756098,0.367512195,-0.024390244,0.095609756,-0.045365854,6.4,-131.8,38.7,399.0,396.7,396.8,39,41,40,69,72,65,49,359.0,33,-222,39682,0,-243,-15252,0,39460,-15495,11.8,14.2,10.8,0.9,29
483,4785,25,10.8,19.7,5.1,5.1,13.4,0.9,1.5,-1.0,1.0,-2.4,0.9,35,42,91,43,38,52,46,45,67.0,65,64,65,1311.2,1641.3,1221.2,106.6,32,40,39,0.8,193.1,219.5,194.4,50.0,0.353902439,0.487804878,0.027609756,0.142536585,-0.353902439,-0.027609756,-0.487804878,0.142536585,0.102731707,0.342926829,0.005658537,0.079268293,0.102536585,0.336536585,0.00604878,0.079121951,-0.048731707,-59.6,-121.8,11.8,398.2,395.8,395.9,39,41,40,69,72,65,49,351.1,34,0,34944,0,0,-16651,0,34944,-16651,11.6,14.5,10.8,0.9,29
484,4788,25,321.9,-16.1,6.2,5.9,16.0,0.6,1.9,-1.5,1.0,-2.4,0.8,35,42,89,43,39,51,46,45,66.0,62,61,63,1415.8,1661.8,1230.0,123.5,32,41,39,0.9,309.7,335.3,314.6,50.0,0.42604878,0.487804878,0.0,0.136292683,-0.42604878,0.0,-0.487804878,0.136292683,0.177121951,0.470243902,0.0,0.101463415,0.176682927,0.463902439,-0.005658537,0.101121951,-0.054536585,0.5,-145.5,35.3,400.6,398.4,398.9,40,41,41,69,73,65,48,338.0,34,0,60067,0,0,-18631,0,60067,-18631,12.5,14.7,10.8,1.1,29
485,4789,24,312.2,10.6,6.8,6.7,14.3,1.3,1.5,-1.9,-0.6,-2.4,0.4,35,42,90,43,38,55,48,46,68.0,64,63,64,1456.8,1653.0,1240.9,118.6,32,41,39,0.9,439.4,468.4,447.9,50.0,0.47302439,0.487804878,0.175121951,0.049317073,-0.47302439,-0.175121951,-0.487804878,0.049317073,0.254390244,0.547170732,0.035756098,0.114,0.253902439,0.539902439,0.03697561,0.113902439,-0.065463415,-118.4,-152.1,8.7,399.0,396.8,397.3,40,41,41,70,73,66,48,301.6,34,0,86843,0,0,-22355,0,86843,-22355,12.9,14.6,11.0,1.0,29
486,4790,24,313.1,6.6,7.1,6.9,23.0,1.5,1.5,-2.0,1.0,-2.5,0.4,35,42,91,43,38,56,49,47,69.0,66,64,66,1499.3,1668.4,1240.4,101.1,32,42,39,1.0,490.9,521.5,497.8,50.0,0.487512195,0.487804878,0.420780488,0.003414634,-0.487512195,-0.420780488,-0.487804878,0.003414634,0.284341463,0.592926829,0.085902439,0.104292683,0.284682927,0.582926829,0.091463415,0.104243902,-0.073658537,-135.3,-168.1,6.9,400.3,398.0,398.7,40,42,41,70,73,66,49,306.5,34,0,97300,0,0,-25158,0,97300,-25158,13.2,14.7,10.9,0.9,29
487,4791,24,315.1,3.6,6.3,6.3,15.3,0.9,1.8,-1.6,0.7,-2.5,0.7,35,42,92,43,38,55,49,48,69.0,66,65,67,1418.1,1669.3,1229.5,129.1,32,42,39,0.9,403.3,427.2,403.1,50.0,0.425804878,0.487804878,0.0,0.127268293,-0.425804878,0.0,-0.487804878,0.127268293,0.224341463,0.598243902,0.0,0.147853659,0.224292683,0.595219512,-0.020243902,0.148292683,-0.069560976,0.8,-171.3,38.4,398.9,396.6,397.4,40,41,41,70,74,67,49,311.5,34,0,76714,0,0,-23786,0,76714,-23786,12.5,14.7,10.8,1.1,30
488,4792,24,333.8,12.6,7.5,7.2,17.8,0.8,1.6,-2.1,-1.0,-2.4,0.3,35,43,93,44,38,57,50,48,70.0,68,66,68,1544.6,1671.3,1272.3,93.7,33,42,39,1.0,540.1,569.7,544.4,50.0,0.486780488,0.487804878,0.309560976,0.011658537,-0.486780488,-0.309560976,-0.487804878,0.011658537,0.310487805,0.519317073,0.063170732,0.080390244,0.311073171,0.503804878,0.066390244,0.08,-0.080146341,-151.6,-176.6,6.8,398.6,396.2,397.3,40,42,41,71,74,67,49,321.2,34,0,106287,0,0,-27372,0,106287,-27372,13.6,14.8,11.2,0.8,30
489,4793,24,307.5,0.6,7.0,6.8,16.8,1.1,1.7,-2.0,0.6,-2.4,0.4,35,43,94,44,38,57,50,49,71.0,68,67,68,1478.4,1657.4,1214.3,107.1,33,42,39,0.9,465.1,490.1,465.0,50.0,0.482731707,0.487804878,0.212292683,0.032097561,-0.482731707,-0.212292683,-0.487804878,0.032097561,0.263804878,0.496341463,0.043317073,0.089268293,0.264,0.491365854,0.045902439,0.089121951,-0.080243902,-151.8,-179.1,5.7,399.5,397.2,398.3,40,41,41,71,75,67,49,306.9,34,0,90123,0,0,-27405,0,90123,-27405,13.1,14.7,10.7,0.9,30
490,4794,24,306.7,-10.4,7.5,7.3,14.6,1.9,1.5,-2.1,-0.5,-2.4,0.3,35,43,94,44,38,58,51,50,72.0,69,68,69,1542.5,1679.4,1281.8,103.5,33,43,39,1.0,594.6,618.9,594.9,50.0,0.485756098,0.487804878,0.208829268,0.01804878,-0.486195122,-0.208829268,-0.487804878,0.017658537,0.342829268,0.734634146,0.042634146,0.139170732,0.343463415,0.725853659,0.053073171,0.138195122,-0.079219512,-142.8,-182.9,9.6,400.4,398.2,399.4,40,42,41,71,75,68,49,317.1,34,0,117434,0,0,-27080,0,117434,-27080,13.6,14.8,11.4,0.9,30
491,4795,24,305.4,-4.9,7.6,7.3,18.1,0.6,1.8,-2.0,-0.4,-2.4,0.4,35,43,95,44,39,58,52,51,72.0,69,68,69,1533.4,1667.4,1227.0,112.7,33,43,39,1.0,580.4,604.9,579.0,50.0,0.485707317,0.487804878,0.280780488,0.016829268,-0.485707317,-0.280780488,-0.487804878,0.016829268,0.333512195,0.637463415,0.057317073,0.125268293,0.332926829,0.624439024,0.060780488,0.124439024,-0.082878049,-148.8,-179.3,6.1,400.1,397.6,399.1,41,42,42,72,75,69,49,310.4,34,0,113426,0,0,-28297,0,113426,-28297,13.5,14.7,10.9,1.0,30
492,4796,24,317.5,3.6,8.0,7.6,20.5,1.5,1.9,-2.1,-0.6,-3.2,0.3,36,44,96,45,39,59,53,53,72.0,71,69,71,1570.8,1686.5,1283.9,88.5,34,44,39,1.0,663.3,688.2,661.5,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.380634146,0.65497561,0.127902439,0.117365854,0.380585366,0.645268293,0.135756098,0.116878049,-0.08902439,-174.3,-190.7,3.8,398.7,396.2,397.8,41,42,42,72,76,69,49,313.9,35,0,130259,0,0,-30407,0,130259,-30407,13.9,14.9,11.4,0.8,30
493,4797,24,290.3,-12.4,8.6,8.2,18.4,1.6,1.8,-2.0,-0.6,-2.5,0.3,36,44,97,45,38,60,54,54,73.0,74,71,72,1607.8,1684.0,1453.2,54.8,34,44,40,1.0,820.6,845.2,819.4,50.0,0.487317073,0.487804878,0.426585366,0.004,-0.487804878,-0.487804878,-0.487804878,0.0,0.472536585,0.74697561,0.18502439,0.132682927,0.472585366,0.740829268,0.199073171,0.132097561,-0.094829268,-182.7,-202.7,4.9,397.9,395.6,397.3,41,43,42,73,77,70,49,302.7,35,0,161298,0,0,-32388,0,161298,-32388,14.2,14.9,12.8,0.5,30
494,4798,23,310.3,10.1,9.2,8.9,21.9,1.2,2.1,-1.6,0.4,-2.4,0.7,36,44,98,45,38,61,55,55,74.0,77,74,76,1625.5,1689.1,1328.2,60.0,34,45,40,1.0,1010.5,1036.2,1009.4,50.0,0.458,0.487804878,0.198097561,0.058,-0.484292683,-0.284536585,-0.487804878,0.022195122,0.585853659,0.975609756,0.161560976,0.167512195,0.585609756,1.009463415,0.169902439,0.167121951,-0.097268293,-192.1,-208.3,3.2,398.7,396.3,398.1,42,43,43,74,77,71,49,300.2,35,0,199808,0,0,-33228,0,199808,-33228,14.4,14.9,11.7,0.5,30
495,4799,23,279.8,-20.5,9.0,8.6,19.7,1.9,1.9,-1.9,-0.1,-2.7,0.5,36,44,98,44,37,62,56,56,75.0,81,77,78,1627.3,1689.1,1522.6,33.8,34,43,39,1.0,927.7,950.5,923.6,50.0,0.473609756,0.487804878,0.272097561,0.038682927,-0.487658537,-0.425463415,-0.487804878,0.002487805,0.536536585,0.901609756,0.263121951,0.129609756,0.535658537,0.878097561,0.267707317,0.128146341,-0.098536585,-192.8,-211.6,4.1,398.4,396.4,398.3,41,42,42,75,79,72,49,300.2,35,0,182834,0,0,-33658,0,182834,-33658,14.4,14.9,13.4,0.3,30
496,4800,23,317.9,17.7,9.5,9.2,23.4,1.9,2.1,-1.5,0.5,-2.5,0.7,36,44,98,43,38,63,54,57,75.0,84,80,82,1635.4,1698.8,1392.9,51.4,35,42,40,1.0,1107.2,1131.4,1106.0,50.0,0.44902439,0.487804878,0.198097561,0.060926829,-0.485170732,-0.284536585,-0.487804878,0.017121951,0.640536585,0.975609756,0.178780488,0.15604878,0.642487805,0.967804878,0.185756098,0.154536585,-0.097804878,-192.4,-205.9,2.7,398.6,396.2,398.2,42,43,43,76,80,74,49,300.2,35,0,219836,0,0,-33416,0,219836,-33416,14.4,15.0,12.3,0.5,30
497,4801,23,290.1,-24.1,8.9,8.5,23.4,1.3,2.1,-1.8,0.8,-2.4,0.7,36,44,99,42,38,61,51,58,76.0,84,81,82,1613.3,1697.2,1408.5,48.8,35,42,39,1.0,898.4,922.7,895.8,50.0,0.480829268,0.487804878,0.316682927,0.024780488,-0.487804878,-0.487804878,-0.487804878,0.0,0.520341463,0.85697561,0.270341463,0.125365854,0.519365854,0.847658537,0.277658537,0.125756098,-0.093512195,-183.6,-199.4,3.4,398.3,396.1,398.0,41,43,42,77,81,75,49,314.3,35,0,177325,0,0,-31997,0,177325,-31997,14.2,15.0,12.4,0.4,30
498,4802,23,293.0,-21.2,8.2,7.9,17.6,1.6,2.0,-2.0,1.7,-2.5,0.5,36,43,98,42,38,60,52,58,76.0,82,79,81,1580.8,1689.0,1365.2,67.6,34,41,39,1.0,720.4,741.2,713.6,50.0,0.48697561,0.487804878,0.396926829,0.006829268,-0.487804878,-0.487804878,-0.487804878,0.0,0.411121951,0.776682927,0.190195122,0.115170732,0.411414634,0.762146341,0.198731707,0.114536585,-0.095414634,-189.2,-205.4,3.6,398.1,395.9,397.7,40,42,41,78,82,75,49,314.2,35,0,140756,0,0,-32587,0,140756,-32587,14.0,14.9,12.1,0.6,30
499,4803,23,320.9,16.8,8.3,7.9,22.4,1.0,1.6,-2.1,-1.1,-2.4,0.3,36,43,99,42,38,60,55,58,76.0,81,79,80,1596.3,1679.7,1369.8,77.7,34,43,40,1.0,737.5,758.6,732.0,50.0,0.487073171,0.487804878,0.424439024,0.00604878,-0.487804878,-0.487804878,-0.487804878,0.0,0.424487805,0.749170732,0.166146341,0.102682927,0.423609756,0.744195122,0.170146341,0.101365854,-0.091658537,-177.2,-202.3,5.4,398.6,396.6,398.2,41,42,42,78,82,76,49,304.1,35,0,144789,0,0,-31327,0,144789,-31327,14.1,14.8,12.1,0.7,30
500,4804,23,318.3,0.6,8.2,7.8,17.7,1.9,1.8,-2.1,-0.9,-2.5,0.3,36,43,99,44,38,61,55,59,76.0,80,78,80,1589.2,1675.0,1350.3,71.8,34,44,39,1.0,704.7,725.4,698.6,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.404585366,0.643365854,0.18195122,0.097073171,0.404439024,0.636243902,0.187317073,0.096731707,-0.089853659,-174.3,-193.2,4.4,398.8,396.9,398.6,41,42,42,78,82,76,49,317.8,35,0,138301,0,0,-30685,0,138301,-30685,14.0,14.8,11.9,0.6,29
501,4805,23,296.1,-22.3,7.9,7.6,17.1,1.5,1.6,-2.1,0.1,-2.8,0.2,36,44,100,44,38,61,56,59,76.0,80,78,79,1571.6,1675.9,1398.2,63.3,34,44,39,1.0,653.8,673.9,647.7,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.374146341,0.652536585,0.122682927,0.099804878,0.37395122,0.624292683,0.132780488,0.098926829,-0.08995122,-171.0,-196.2,5.4,398.9,397.0,398.7,41,42,42,79,83,76,49,318.5,35,0,127583,0,0,-30739,0,127583,-30739,13.9,16.9,12.3,0.6,29
502,4806,23,322.1,7.2,7.7,7.4,16.8,1.5,1.7,-2.1,-0.9,-2.4,0.3,35,44,99,45,38,61,56,59,75.0,79,77,78,1550.8,1674.1,1332.6,71.7,34,44,39,1.0,596.0,614.0,587.2,50.0,0.486829268,0.487804878,0.249707317,0.012634146,-0.486829268,-0.249707317,-0.487804878,0.012634146,0.338536585,0.610682927,0.05097561,0.105512195,0.338585366,0.602536585,0.055414634,0.104536585,-0.086439024,-168.7,-184.7,3.8,399.2,397.2,398.7,40,42,41,79,83,76,49,314.9,35,0,115567,0,0,-29532,0,115567,-29532,13.7,14.8,11.8,0.6,29
503,4807,23,288.0,-10.1,7.7,7.5,13.4,1.6,1.5,-2.1,-1.2,-2.4,0.2,36,44,99,45,38,61,56,59,75.0,79,77,78,1561.0,1663.9,1346.0,74.9,34,44,39,1.0,628.8,648.8,621.8,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.360585366,0.639073171,0.158536585,0.093365854,0.360195122,0.633268293,0.166731707,0.092341463,-0.086341463,-168.7,-187.3,4.2,399.7,397.5,399.3,40,42,41,79,83,76,49,298.1,35,0,123077,0,0,-29495,0,123077,-29495,13.8,14.7,11.9,0.7,30
504,4808,23,303.5,2.6,8.0,7.8,22.9,2.1,1.9,-2.0,0.0,-3.2,0.4,36,44,99,45,38,61,57,59,75.0,79,77,78,1564.4,1677.5,1358.5,78.6,34,44,39,1.0,700.5,721.1,694.1,50.0,0.487756098,0.487804878,0.464292683,0.000731707,-0.487804878,-0.487804878,-0.487804878,0.0,0.403317073,0.709268293,0.145463415,0.113853659,0.403073171,0.686243902,0.150780488,0.113560976,-0.090390244,-174.4,-193.9,3.9,400.4,398.2,400.1,41,42,42,79,83,76,49,300.9,35,0,137688,0,0,-30880,0,137688,-30880,13.8,14.8,12.0,0.7,30
505,4809,23,305.6,-3.4,8.0,7.7,17.1,2.2,1.9,-1.9,-0.7,-2.4,0.4,36,45,100,45,39,61,55,59,75.0,79,76,78,1559.6,1688.7,1270.4,107.7,34,44,40,1.0,679.7,700.9,674.2,50.0,0.487560976,0.487804878,0.44195122,0.002780488,-0.487756098,-0.454341463,-0.487804878,0.001121951,0.391804878,0.731658537,0.092731707,0.15795122,0.390878049,0.726682927,0.097512195,0.157463415,-0.08604878,-165.6,-185.0,5.2,400.6,398.4,400.0,41,42,42,79,83,77,48,309.0,35,0,133456,0,0,-29386,0,133456,-29386,13.8,14.9,11.2,0.9,30
506,4810,23,289.6,-11.0,7.9,7.6,20.2,0.7,1.7,-2.1,-1.2,-2.4,0.2,36,45,100,45,38,60,51,59,75.0,78,77,78,1565.8,1676.4,1340.6,75.8,34,45,39,1.0,653.7,675.8,649.6,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.377073171,0.634292683,0.160390244,0.08795122,0.377268293,0.61995122,0.167512195,0.087853659,-0.084926829,-168.4,-181.2,3.1,400.3,398.3,399.8,40,42,41,80,84,77,48,300.6,35,0,128944,0,0,-29020,0,128944,-29020,13.8,14.8,11.8,0.7,30
