,Wind speed (m/s),Power (kW),Blade angle (pitch position) A (°),Rotor speed (RPM)
4236,3.91378001,140.1065187,0.252500004,8.447127655
4237,4.175678396,179.4561443,0.0245,8.631539762
4238,4.023484361,145.8803801,0.123000002,8.447946623
4239,4.761937785,252.4526398,0.0,9.312801898
4240,5.26891681,274.7698387,0.0,9.540715143
4241,4.717647707,241.2901085,0.0,9.273357913
4242,4.60798043,225.1885506,0.0,9.069143102
4243,5.001604411,263.81643,0.0,9.425014704
4244,4.68347897,240.4043678,0.0,9.24551037
4245,4.411978984,192.6323204,0.0,8.802788392
4246,4.641114509,232.9626255,0.025789474,9.239994868
4247,4.911310208,303.5550278,0.0,9.719746539
4248,5.368133402,310.3383476,0.0,9.872396604
4249,5.437427235,379.533918,0.000952381,10.49205061
4250,4.833106482,284.2784512,0.0,9.50902702
4251,6.16710043,539.900222,0.0,11.58346082
4252,4.792881453,259.2221165,0.0,9.485334268
4253,5.837987375,402.2158002,0.0,10.55713226
4254,6.724699354,722.407637,0.0,12.77052163
4255,6.500172717,657.1474315,0.0,12.1220214
4256,7.578975,1078.994692,0.0,14.18029895
4257,6.998607779,788.6330353,0.0,12.89370297
4258,6.738268566,708.1243973,0.0,12.7071142
4259,6.528345323,649.7227646,0.0,12.30596964
4260,4.878621721,262.6254822,0.0,9.417363793
4261,5.217443001,348.6956779,0.0,10.14675665
4262,4.979211855,329.2739594,0.0,10.05878945
4263,5.347714591,349.2329407,0.0,10.27575812
4264,5.647090602,414.8186256,0.0,10.62905467
4265,5.376022458,410.9509918,0.0,10.80048864
4266,5.442880706,457.3455482,0.0,11.01638353
4267,5.485776254,396.6587303,0.0,10.66461642
4268,5.279942882,387.15439,0.0,10.58661018
4269,4.990463721,352.7881446,0.0,10.28455411
4270,4.899272931,277.3078083,0.0,9.599616888
4271,5.554667854,382.1823593,0.0,10.5554527
4272,6.209979749,604.344149,0.0,11.96070184
4273,6.280591512,610.1900574,0.0,12.1163954
4274,7.242648959,845.3988403,0.0,13.42608248
4275,8.11165235,1181.145615,0.0,14.15181501
4276,7.068495488,732.2102051,0.0,12.83219701
4277,7.932449961,1037.337018,0.0,14.20932211
4278,6.845949745,732.6258667,0.0,12.84636793
4279,5.656316113,355.9693329,0.0,10.36443552
4280,4.401416826,230.4288795,0.0245,9.144694895
4281,3.975853074,150.82246,0.073500001,8.41964297
4282,5.417305446,349.6939285,0.0,10.21056899
4283,5.435719371,410.0408585,0.0,10.68917383
4284,6.242983985,509.3234421,0.0,11.49706189
4285,6.304258798,550.5578147,0.0,11.73978915
4286,5.441300551,496.2950573,0.0,11.47801174
4287,5.913740921,505.4088852,0.0,11.39878902
4288,5.826515698,459.0464104,0.0,11.10114766
4289,5.726204026,409.2314888,0.0,10.77243125
4290,5.62774843,415.9998772,0.0,10.69279982
4291,5.494525397,463.9709366,0.0,11.19144072
4292,5.986617279,473.5020004,0.0,11.21899527
4293,6.07699815,518.7973831,0.0,11.47678712
4294,5.949566436,416.7083984,0.0,10.88972166
4295,5.489829135,390.8594135,0.0,10.45353918
4296,5.94212296,486.854705,0.0,11.27460797
4297,5.231123602,279.0182831,0.0,9.624855593
4298,4.451015973,210.1321815,0.0,8.927308291
4299,5.026898932,308.5824982,0.0,9.859901682
4300,4.91886512,264.3669434,0.0,9.517118722
4301,6.00228405,468.2125481,0.0,11.14773117
4302,5.239309585,355.2384117,0.0,10.34009872
4303,5.270735931,291.9192123,0.0,9.74241972
4304,5.002229393,319.0408104,0.0,9.950105757
4305,5.554129648,452.5362579,0.0,11.05416928
4306,5.856846881,466.7954758,0.0,11.15162574
4307,5.493634439,418.1009369,0.0,10.78504206
4308,5.625502503,417.9856796,0.0,10.82254297
4309,5.964843535,438.7993668,0.0,10.94855918
4310,5.917611599,527.609693,0.0,11.54241711
4311,7.075252175,728.1991348,0.0,12.82557003
4312,6.512041619,638.268866,0.0,12.29100823
4313,6.377562141,547.6267475,0.0,11.79661761
4314,6.485503078,580.7016815,0.0,11.95653494
4315,5.900468755,454.5802277,0.0,11.09931685
4316,5.646608019,386.6800789,0.0,10.59141304
4317,5.556060171,314.9384865,0.0,9.952385768
4318,6.014591026,438.9540649,0.0,10.98662339
4319,4.93573854,276.7999332,0.0,9.582112134
4320,4.523094213,191.3363815,0.0,8.726550847
4321,5.021014583,325.957032,0.0,10.00506847
4322,5.763013422,423.9026108,0.0,10.79657042
4323,6.330642319,469.7864647,0.0,11.02678698
4324,6.186709354,509.6568146,0.0,11.50015302
4325,5.863510871,456.1781387,0.0,11.10733818
4326,5.862786841,404.2541573,0.0,10.63910553
4327,5.6824893,377.1916786,0.0,10.40725967
4328,6.105660756,477.0768602,0.0,11.22402931
4329,5.584070945,409.1466331,0.0,10.57668266
4330,5.700693635,321.5702209,0.0,10.0298526
4331,5.526060104,364.5427495,0.0,10.35461915
4332,5.536810875,340.1623535,0.0,10.18020111
4333,6.394955134,447.1139297,0.0,11.00463948
4334,6.224031711,523.8147842,0.0,11.56900084
4335,5.30685854,338.2336021,0.0,10.14049061
4336,4.576294172,242.131949,0.172500002,9.362717941
4337,4.562595189,258.2884174,0.0,9.412771404
4338,4.918308246,307.9075577,0.0,9.889403656
4339,5.971099067,420.3407173,0.0,10.76302408
4340,5.905554795,456.4454453,0.0,11.10982677
4341,5.8995592,453.6091461,0.0,11.08429769
4342,6.074659228,477.5290909,0.0,11.23896481
4343,5.745063496,409.3408493,0.0,10.66842087
4344,5.680465984,401.5533554,0.0,10.67922489
4345,5.714899397,420.891832,0.0,10.78312732
4346,6.163035309,566.9274338,0.0,11.7897276
4347,6.303027806,538.8083046,0.0,11.62996008
4348,6.242074394,539.5353455,0.0,11.66262232
4349,5.762289596,393.7382019,0.0,10.65261568
4350,5.408748198,345.8770302,0.0,10.27687307
4351,5.964342308,515.7914398,0.0,11.51144497
4352,5.662571764,519.5138962,0.0,11.34070323
4353,5.301772463,387.3347107,0.0,10.53310932
4354,5.930447137,491.9606171,0.0,11.34745476
4355,5.546055079,387.9701736,0.0,10.59623498
4356,4.785159469,279.3181534,0.0245,9.616877139
4357,3.699494553,119.7131968,0.221500003,8.30778046
4358,3.469672185,140.1075966,0.122500002,8.393917143
4359,4.702482104,255.6749392,0.025789474,9.384483256
4360,5.251523638,421.3544243,0.0,10.67701748
4361,5.006721449,258.8129217,0.0495,9.430990264
4362,5.516336334,376.5567886,0.0,10.4623661
4363,5.767709756,485.3416275,0.0,11.27793427
4364,6.32321111,592.4730003,0.0,11.92493127
4365,5.900468731,549.2007721,0.0,11.69673434
4366,5.310162747,380.9744766,0.0,10.47807361
4367,4.281150544,198.7754658,0.0495,8.836609393
4368,4.459573281,270.9897055,0.0495,9.541649401
4369,4.663018239,231.0339195,0.0,9.113867104
4370,4.093390846,171.5828121,0.0245,8.529677331
4371,4.669348109,207.5258942,0.123500001,9.015304014
4372,4.675566435,186.3841367,0.222000003,8.906261891
4373,4.499092841,214.2287037,0.023,9.015566513
4374,3.300196576,76.40094676,0.592500007,8.153560013
4375,3.553407675,98.35963697,0.345500004,8.161594838
4376,3.154295391,67.52350998,0.690500009,8.185546875
4377,3.273633677,61.17663687,0.791000009,8.125620022
4378,3.627193552,94.35170326,0.403500003,8.156353265
4379,3.577464616,92.50088675,0.470500004,8.163468987
4380,4.078967738,115.7085108,0.221500003,8.174337029
4381,4.92348727,218.1507156,0.0,8.993575886
4382,4.9968336,269.838864,0.0,9.501778797
4383,4.755273771,248.502874,0.0,9.330540329
4384,4.339095768,149.586007,0.025789474,8.31189154
4385,3.880070519,100.4708097,0.371000004,8.182061076
4386,4.445521402,161.3208355,0.210000001,8.616272315
4387,4.26518681,142.885091,0.049000001,8.336439863
4388,4.233964634,139.2171318,0.0,8.248222992
4389,3.642247772,70.99684086,0.640500009,8.141829371
4390,2.234634805,3.73459903,1.46500001,8.140135556
4391,2.350854635,7.232030655,1.39000001,8.145484686
4392,3.18241756,53.90025749,0.89000001,8.137775749
4393,3.360339117,61.54789872,0.787000006,8.131141707
4394,3.405278933,81.76513031,0.572000006,8.145773068
4395,3.851911187,110.5236622,0.366000003,8.265884534
4396,3.849999356,116.2687906,0.245500004,8.222740173
4397,3.714158845,80.75727993,0.671000007,8.196369097
4398,4.171371889,154.5908299,0.172500002,8.529030651
4399,3.852932161,132.8093498,0.247500002,8.403546587
4400,4.522685683,232.9930809,0.172500002,9.290105671
4401,5.012438738,311.4155731,0.0005,9.851437882
4402,5.57562505,419.5857712,0.0,10.83909135
4403,4.770662153,287.4289207,0.0,9.665374562
4404,4.121141672,149.8754696,0.311500004,8.668994263
4405,3.754346722,121.2306314,0.288000004,8.307532981
4406,4.531707239,223.2043358,0.0,9.061806098
4407,4.413426828,234.323135,0.122000003,9.281747147
4408,5.412664771,335.3466454,0.0,10.15390782
4409,4.911068964,310.7257339,0.0,9.93023859
4410,3.810052776,129.0286885,0.148500001,8.34680602
4411,3.956789374,135.7047903,0.172000003,8.430906281
4412,4.716911015,175.2102219,0.0,8.5792387
4413,4.314284563,159.0213158,0.049000001,8.487784892
4414,5.094002354,301.1124702,0.0,9.789853603
4415,5.325643754,329.2376968,0.0,10.15836471
4416,5.827295446,432.7885468,0.0,10.95793645
4417,5.532151651,373.4318466,0.0,10.47844854
4418,5.437835491,366.432518,0.0,10.3839203
4419,6.666654515,544.2842819,0.0,11.74968208
4420,6.275059962,522.151683,0.0,11.6044545
4421,6.494505858,577.1942139,0.0,11.95109551
4422,6.296963739,508.8357834,0.0,11.51120585
4423,6.360152615,534.3588732,0.0,11.70763289
4424,6.198211312,548.7915665,0.0,11.76702391
4425,4.126710439,224.5045662,0.0,9.064676374
4426,3.873907864,187.7190296,0.0245,8.703342184
4427,3.2182989,105.2517345,0.289000005,8.215558514
4428,3.656151104,109.8807247,0.263000002,8.190402746
4429,2.757893193,62.40477829,0.751500008,8.183087915
4430,3.632688129,132.5036089,0.197000003,8.322267517
4431,3.221157432,85.59854488,0.543500006,8.17890653
4432,2.260529524,10.44271046,1.42750001,8.135836959
4433,2.084705564,6.521866286,1.450000012,8.143238202
4434,2.515726846,63.74453793,0.813000008,8.195211455
4435,3.546632326,146.5168476,0.049000001,8.301107839
4436,4.349998738,188.2797127,0.0,8.676320046
4437,4.224033678,173.4080269,0.0,8.512758644
4438,4.730195868,207.6934372,0.0,8.883174402
4439,4.419441092,192.7160912,0.0,8.69762223
4440,4.685980129,212.7065155,0.0,8.939795664
4441,4.145272934,176.593257,0.074000001,8.64292717
4442,4.833885968,281.7052383,0.0,9.550182412
4443,5.077667379,293.0561592,0.0,9.801881611
4444,4.537851283,199.2150133,0.0,8.797863063
4445,4.691474509,246.5063797,0.0,9.308150411
4446,4.79718802,235.5860497,0.0,9.160272673
4447,5.131350136,266.999456,0.0,9.528342605
4448,5.004735279,281.1498108,0.0,9.639821559
4449,4.622329164,249.3902016,0.0,9.342992619
4450,5.707992227,376.2377441,0.0,10.45125917
4451,6.058064342,422.5081129,0.0,10.85030672
4452,6.131200528,436.4422028,0.0,10.95017566
4453,5.614105058,312.1437935,0.0,9.944871783
4454,5.500613904,316.4926056,0.0,9.981632262
4455,5.807507801,349.5882797,0.0,10.24078225
4456,6.053015304,475.36241,0.0,11.22622463
4457,6.12420249,500.454509,0.0,11.41108359
4458,4.962171507,277.8994884,0.0,9.575066596
4459,4.229695249,137.6052601,0.0245,8.256531358
4460,4.142599905,138.265794,0.0245,8.190894797
4461,3.713379335,89.91215897,0.392000008,8.140211597
4462,4.185405052,136.7072998,0.049000001,8.180304274
4463,4.242633271,172.9875587,0.0,8.450266957
4464,4.003362715,126.7617527,0.098000002,8.201544419
4465,3.352144325,62.00551325,0.755294127,8.136442759
4466,3.942600752,91.5954382,0.487894744,8.152010896
4467,3.751061058,114.3282803,0.147000003,8.156851083
4468,3.954283416,141.472305,0.320500004,8.517997652
4469,4.855938363,211.2558701,0.0,8.908857912
4470,4.999964666,252.9493752,0.0,9.359511629
4471,5.249927282,270.9806274,0.0,9.550659657
4472,5.271441329,266.310643,0.0,9.495666549
4473,4.584832954,259.1073914,0.0,9.414457127
4474,5.079634976,284.748484,0.0,9.694246039
4475,5.236358213,300.2118454,0.0,9.808005765
4476,5.790727282,388.7923065,0.0,10.59218667
4477,5.051828396,282.4414841,0.0,9.650308013
4478,5.556023002,354.8366486,0.0,10.3201932
4479,5.938020706,452.6957581,0.0,11.03381516
4480,5.572023916,382.8637009,0.0,10.5166575
4481,5.460500407,330.532016,0.0,10.13557868
4482,5.367326948,355.1680332,0.0,10.34550389
4483,4.932824123,272.2376625,0.0,9.590040654
4484,4.383392775,236.2972511,0.0,9.182284445
4485,5.265798295,344.5378395,0.0,10.25013712
4486,5.613826609,401.048645,0.0,10.66398315
4487,6.222750854,584.2673065,0.0,11.98930921
4488,6.334274435,666.4212738,0.0,12.48394127
4489,6.366647387,605.7607086,0.0,12.09868929
4490,6.072951412,612.7648926,0.0,12.18426883
4491,6.012043847,597.5084534,0.0,12.0514364
4492,6.100052691,618.0425995,0.0,12.18317297
4493,6.266762519,603.2029114,0.0,12.11808358
4494,6.459292865,640.0081665,0.0,12.32151778
4495,6.097973752,630.2989685,0.0,12.269346
4496,6.66561501,664.747583,0.0,12.47033241
4497,7.471598816,876.4254211,0.0,13.59816349
4498,7.459885788,839.3965607,0.0,13.41174692
4499,6.528048253,716.0158966,0.0,12.75433999
4500,6.601407313,697.7530396,0.0,12.67091212
4501,6.443570423,671.5607971,0.0,12.52549754
4502,6.502543402,720.3300568,0.0,12.79791355
4503,6.366833091,582.8075043,0.0,11.98214284
4504,6.88283329,761.3571808,0.0,13.00128601
4505,6.818272972,727.601062,0.0,12.81249297
4506,6.205617642,586.6169739,0.0,12.01721334
4507,6.01186235,583.6361343,0.0,11.9469278
4508,6.638266589,772.963681,0.0,13.07408139
4509,6.737396216,798.8496399,0.0,13.19230029
4510,6.484426475,751.8848145,0.0,12.9437901
4511,7.076161718,932.4107117,0.0,13.88508506
4512,6.628025985,805.6217987,0.0,13.22172627
4513,6.973696804,827.1061096,0.0,13.30004556
4514,7.143970728,905.2211593,0.0,13.74536178
4515,7.354450893,924.3559448,0.0,13.85638882
4516,6.675026202,723.8823242,0.0,12.82312162
4517,7.26856215,891.2752838,0.0,13.69800965
4518,7.386600971,1039.381528,0.0,14.32094318
4519,7.340306091,922.2399628,0.0,13.78422962
4520,6.786661124,724.269133,0.0,12.777339
4521,6.348493242,568.6720566,0.0,11.82290635
4522,6.061442685,527.8397217,0.0,11.51133858
4523,6.547576046,599.1752701,0.0,12.0205771
4524,6.889404535,792.9311691,0.0,13.0369142
4525,6.429629874,726.9848404,0.0,12.72108757
4526,6.081026173,551.1188614,0.0,11.75606444
4527,6.892040324,859.5732452,0.0,13.1494655
4528,7.214916587,885.9250031,0.0,13.52564912
4529,7.0595855,832.799472,0.0,13.15496036
4530,7.881831001,1042.823425,0.036470589,13.69785489
4531,7.567849424,1091.991475,0.0,13.98099323
4532,6.742092586,749.3745575,0.0,12.82717346
4533,6.984908581,784.5098724,0.0,12.77270445
4534,7.355378985,984.9408142,0.0,13.74649063
4535,7.252839661,1001.462186,0.0,13.96331728
4536,6.482625914,633.8997696,0.0,12.26348493
4537,6.166246533,573.7897522,0.0,11.8276041
4538,6.597397804,670.2366165,0.0,12.49760458
4539,5.875539327,499.7635445,0.0,11.44126095
4540,8.202033186,1237.509186,0.0,14.70502684
4541,7.466642499,1008.203412,0.007,13.95035698
4542,6.780985064,721.981798,0.0,12.7597641
4543,5.918103206,467.4997292,0.0,11.08021018
4544,7.377152681,1033.156805,0.0,13.63812196
4545,5.864940107,488.1143982,0.0,11.27811876
4546,6.808490562,745.2359222,0.0,12.81110635
4547,6.459942484,751.0829208,0.0,12.85351025
4548,6.429889822,806.7176773,0.0,13.10440475
4549,6.38686204,693.4527542,0.0,12.17459929
4550,5.176271296,443.2815857,0.0,11.01180361
4551,5.544996905,448.8959244,0.0,11.04359154
4552,5.450847864,516.294548,0.0,11.48134008
4553,5.05470562,399.4949753,0.0,10.65221711
4554,6.189393973,521.0072609,0.0,11.46843083
4555,6.018266392,627.3954651,0.0,11.98971847
4556,6.237136769,570.9817528,0.0,11.68490499
4557,6.602929473,638.9608505,0.0,12.23059389
4558,7.916894531,1075.633519,0.0,14.20620954
4559,6.861542177,827.8925568,0.0,13.24302685
4560,7.037236285,822.7711624,0.0,13.05582654
4561,7.28547256,818.5434326,0.0,13.21873985
4562,6.907614183,752.4343689,0.0,12.85430874
4563,6.9369802,703.1886856,0.0,12.64615609
4564,6.928497124,808.4463135,0.0,13.25018267
4565,7.653993845,1038.855447,0.032499999,13.86643884
4566,6.949602675,864.9656616,0.0,13.39108242
4567,7.581024647,1095.324631,0.025,14.45018899
4568,6.92820015,908.0746338,0.0,13.70581551
4569,6.702127469,745.0006683,0.0,12.83070315
4570,6.815821773,712.8515289,0.0,12.69439776
4571,6.90685061,841.9890472,0.0,13.27420905
4572,6.431245867,695.9569461,0.0,12.54747221
4573,6.301901388,666.5002396,0.0,12.33054815
4574,7.000166917,783.6146118,0.0,13.0196334
4575,7.715844274,1136.05672,0.017,14.55542846
4576,7.670811558,1079.338379,0.0,14.29712306
4577,7.564912462,1065.96962,0.0,14.27500811
4578,7.303181195,920.5465118,0.0,13.81059766
4579,6.720541477,685.4156387,0.0,12.54095104
4580,7.382443047,870.6275391,0.0,13.43035984
4581,7.330709481,894.3388153,0.0,13.67026882
4582,6.650338054,782.0721588,0.0,13.10209917
4583,6.554184246,736.929335,0.0,12.83851902
4584,7.0861485,845.9697296,0.0,13.42253606
4585,6.399094594,697.2067093,0.0,12.60073695
4586,6.833382821,790.6743225,0.0,13.14605708
4587,6.561590743,710.4388611,0.0,12.71591619
4588,6.916489225,787.5093994,0.0,13.05918005
4589,6.406408238,631.342616,0.0,12.33071566
4590,6.450791168,691.751886,0.0,12.54765625
4591,6.72750237,757.6117767,0.0,12.99144951
4592,7.080765343,873.0796295,0.0,13.53806703
4593,7.269434595,925.432077,0.0,13.83183664
4594,7.219241595,915.8001892,0.0,13.77247068
4595,7.289352059,980.3444336,0.0,14.04273382
4596,7.299004579,1051.558871,0.0,14.32122302
4597,7.713468075,1027.380209,0.0,14.2785641
4598,7.633686638,1082.093536,0.0,14.44301708
4599,7.410806727,1012.370313,0.0,14.18959223
4600,7.740253878,1064.916965,0.0,14.43329617
4601,7.388401628,1017.215341,0.0,14.23414148
4602,7.816248679,962.5494934,0.0,14.05505432
4603,7.787476778,1093.582651,0.0,14.53760563
4604,7.811059501,1084.715881,0.0,14.44247449
4605,8.122864079,1241.720361,0.0,14.9839966
4606,8.00790658,1144.268335,0.0,14.75170478
4607,7.697448778,1184.729926,0.0,14.760425
4608,7.840061514,1152.889172,0.0,14.70762366
4609,7.688835621,1104.466736,0.0,14.57858039
4610,7.091531515,1025.363885,0.0,14.26347773
4611,7.056597018,950.71091,0.0,13.93991482
4612,7.093554878,895.8471405,0.0,13.68238597
4613,7.718275833,1135.189185,0.0,14.66352412
4614,7.535379457,1063.269391,0.0,14.40564877
4615,8.180185127,1191.007471,0.0,14.81639211
4616,7.705263472,1107.231509,0.0,14.58874919
4617,7.430748513,992.5021427,0.001052632,13.82475215
4618,7.377393889,1020.545651,0.0,14.05573757
4619,7.083104157,889.2574432,0.0,13.58757918
4620,6.958141422,896.6644836,0.0,13.66962437
4621,7.207435822,860.4759796,0.0,13.45614173
4622,7.233516192,945.9171051,0.0,13.92510822
4623,7.637026812,1077.145541,0.0,14.34826224
4624,7.501465845,971.4189331,0.0,14.01087901
4625,7.471822398,1031.017303,0.0,14.0923225
4626,7.123080078,862.330011,0.0,13.46413319
4627,7.307988858,935.5983212,0.0,13.93582604
4628,7.084719181,939.062796,0.0,13.87543572
4629,7.711983156,1028.505957,0.0,14.31130068
4630,7.194219327,928.2139191,0.0,13.78654473
4631,7.507851315,1044.006168,0.0,14.37868971
4632,8.063334227,1185.493408,0.0245,14.63697235
4633,7.182914782,999.9245636,0.0,14.06306013
4634,7.033468056,852.5289795,0.0,13.41009718
4635,7.022460628,760.3114624,0.0,12.95765872
4636,6.38884815,675.5335037,0.0,12.46361357
4637,5.55932703,420.0339096,0.0,10.88456404
4638,5.834330583,390.4036034,0.0,10.61131002
4639,3.992837763,189.3526798,0.0495,8.745564446
4640,6.214100647,517.6545242,0.0,11.41375476
4641,6.801269746,669.5189972,0.0,12.44087058
4642,7.037032032,769.83237,0.0,13.04817854
4643,6.341680837,677.7279343,0.0,12.54762313
4644,6.594112325,661.1857025,0.0,12.49182768
4645,7.013884592,791.1337036,0.0,13.12461323
4646,6.729841232,698.8772003,0.0,12.63444775
4647,7.168825936,820.8232391,0.0,13.30126087
4648,7.04254508,757.9302856,0.0,12.96486005
4649,6.611356783,644.6147324,0.0,12.33519079
4650,6.827275872,664.9466019,0.0,12.43681146
4651,6.486635351,663.6869324,0.0,12.43137172
4652,7.31088469,834.2858704,0.0,13.35233335
4653,7.485929084,969.9885345,0.0,13.97389658
4654,7.308749866,977.448941,0.0,14.02440584
4655,7.875927091,1321.495898,0.025,14.71111053
4656,10.09628043,1821.780164,2.661500028,15.08802769
4657,8.157056332,1390.059763,0.040000001,14.85771923
4658,11.69477172,2053.64743,6.096500003,15.14819209
4659,10.86435966,2011.131744,4.996999997,15.18541275
4660,9.697966456,1708.593134,2.276000026,14.97109513
4661,10.10645292,1817.352893,3.001500021,14.85640271
4662,7.848955774,1176.804257,0.474000013,14.07179908
4663,7.18001895,1129.02312,0.178,14.01032661
4664,7.547528714,1181.695327,0.0,14.49786318
4665,7.0539217,844.7078171,0.134117645,13.03052533
4666,10.42340741,1974.165857,3.887499991,15.12652843
4667,10.0120625,1853.046808,1.76049999,15.12344572
4668,9.997119713,1862.086993,1.587999989,15.1367185
4669,8.082490611,1351.724304,0.075,14.711261
4670,8.454743075,1306.172287,0.327000007,14.4164173
4671,9.400576639,1817.572186,1.644000036,15.07236189
4672,8.119244361,1236.202551,0.156999996,14.24349314
4673,8.333399963,1373.353214,0.007,14.71686387
4674,8.577218485,1406.227414,0.136500001,14.68804702
4675,8.592124057,1464.90918,0.206500001,14.71068093
4676,8.512379599,1417.198471,0.486999997,14.70991167
4677,9.330259022,1706.364987,0.924210525,15.06086459
4678,7.131812119,860.0059509,0.082999998,13.09104757
4679,9.821518445,1830.180121,2.705500017,15.14246638
4680,9.039925909,1574.677295,1.111500002,14.91055597
4681,8.997213459,1437.765134,0.274499999,14.766201
4682,10.63711765,2006.604718,4.742000037,15.13171542
4683,9.796440458,1869.981165,2.776999995,15.10199614
4684,10.41074784,2013.999994,4.82199994,15.16660957
4685,10.45630026,1994.657288,3.538999999,15.17520064
4686,8.128191471,1231.518146,0.0,14.61854942
4687,8.002412057,1189.188629,0.0,14.54306062
4688,7.329506954,940.502859,0.0,13.69667375
4689,7.081099415,939.5045715,0.0,13.87471895
4690,6.639571714,657.4035172,0.0,12.40601353
4691,6.963209033,766.8637848,0.0,13.01849225
4692,6.763884807,714.3869995,0.0,12.72117801
4693,6.889515972,674.7721588,0.0,12.5113522
4694,6.809752822,753.5969513,0.0,12.91854482
4695,6.870860529,925.7831543,0.0,13.47650126
4696,8.182356834,1241.028912,0.0,14.77436247
4697,7.82662518,1064.086628,0.0,14.29603556
4698,7.384911847,1092.06795,0.0,14.31178705
4699,7.656518412,1142.005597,0.0,14.54424217
4700,8.26615265,1213.475494,0.0,14.62835971
4701,7.836166167,1213.662372,0.0,14.63210995
4702,8.263159537,1292.017123,0.016500001,14.86082751
4703,8.732085395,1612.868158,0.235499997,15.11592458
4704,9.530699778,1810.092578,1.402499992,15.09465382
4705,7.919010711,1286.856796,0.167000002,14.59510607
4706,7.662699699,1308.223199,0.937000024,14.24699154
4707,7.476035166,1163.567294,0.152000006,14.35750709
4708,8.193698621,1353.889929,0.198000002,14.82525712
4709,9.316599941,1816.451752,1.437000006,15.17116459
4710,10.10197055,1910.466244,3.377368425,15.13513825
4711,7.889422226,1140.9375,0.048000001,14.32209161
4712,9.981805634,1883.305652,3.033000022,15.11987087
4713,8.130957222,1300.258047,0.163,14.77000844
4714,7.078686237,1144.028247,0.265499998,13.89899817
4715,7.240316793,1140.483023,0.430526319,13.90722391
4716,9.688815212,1792.115173,2.021999971,15.12389249
4717,7.858478332,1185.959703,0.039500001,14.38514189
4718,7.530536601,1079.805659,0.096842107,14.03355078
4719,7.084496427,1074.915901,0.0,14.126479
4720,6.235002065,737.7947403,0.0,12.87776501
4721,7.068699718,988.8654587,0.076999998,13.46933837
4722,6.558676386,835.5268829,0.0,13.32809575
4723,6.448786473,738.5811768,0.0,12.80111951
4724,7.639997792,1069.802527,0.0,14.28107621
4725,6.984388828,832.6996979,0.0,13.19131301
4726,7.654365206,1188.595895,0.344999999,14.04207247
4727,7.4742347,932.7366882,0.0,13.76206461
4728,8.506606627,1272.960886,0.0,14.61594951
4729,8.765386558,1424.771442,0.197,14.85322617
4730,7.651487947,1013.41976,0.0,14.06713155
4731,7.700158906,1062.829242,0.0,14.25280407
4732,6.750563264,893.0451152,0.0,13.59317099
4733,7.370136142,959.4576599,0.0,13.79745506
4734,7.372901917,1074.986349,0.0,14.18674256
4735,7.545997334,988.2242004,0.0,14.01357038
4736,6.986022353,829.8948853,0.0,13.24539958
4737,7.223380947,830.3222641,0.0,13.36549638
4738,7.363769317,801.3871475,0.0,13.10170591
4739,7.296442986,909.8107574,0.0,13.66716984
4740,6.797390234,752.0811829,0.0,12.85995828
4741,7.705597663,1014.59942,0.0115,13.87643002
4742,7.785639167,1077.806589,0.022,14.12332977
4743,7.864826655,1129.510265,0.033000001,14.33585264
4744,8.165242386,1290.995363,0.226500005,14.39734152
4745,8.452905273,1316.002112,0.0025,14.6891837
4746,8.434120083,1367.107156,0.148499998,14.79704945
4747,8.863773647,1569.405466,0.215789478,14.96473159
4748,7.946631718,1235.433743,0.0,14.82524067
4749,8.184380198,1306.107727,0.377499998,14.44948603
4750,10.7788053,1991.09649,4.026000002,15.2087447
4751,9.931556964,1870.426654,1.782500014,15.17421055
4752,10.46372523,2002.328937,3.968499976,15.15018864
4753,10.62280598,2022.300732,5.521499968,15.1068449
4754,11.05533078,1984.518561,5.291000026,15.14838941
4755,11.25979667,2051.043768,6.19549998,15.14150941
4756,11.18447013,2005.948462,5.506500033,15.14905961
4757,11.1873657,2018.951239,5.886499961,15.15951531
4758,9.636283207,1857.536487,1.933000004,15.11573973
4759,10.37644429,1947.620978,3.701499975,15.14596304
4760,11.49927142,2029.602686,6.615499997,15.11893263
4761,11.46947865,1972.195526,5.94999997,15.20910197
4762,11.13363522,2036.864849,5.478421029,15.14918282
4763,9.401597553,1792.178499,0.73999999,15.1276828
4764,9.826084805,1849.579388,3.080500029,15.11635208
4765,10.37028177,1951.677429,2.840000015,15.11400033
4766,8.861540246,1570.259125,1.323333332,14.80024972
4767,10.38468616,2011.624194,4.152500007,15.15890734
4768,10.42238655,1947.93468,3.733157861,15.139245
4769,10.57489603,1923.643439,2.785499999,15.1173057
4770,10.42531951,2026.538739,5.081111073,15.15339121
4771,11.6736475,2036.729614,5.974499962,15.16177601
4772,11.30878305,1986.7578,5.54500007,15.1780479
4773,11.02420142,1992.543451,4.742999986,15.17240699
4774,8.669344044,1506.516779,0.429,14.81029263
4775,9.83655417,1743.048212,1.646500001,14.97085436
4776,9.943529844,1839.444366,2.618000013,15.14673887
4777,9.477128339,1679.152771,0.175500001,15.12901188
4778,8.985537696,1572.766187,0.827999999,14.74476792
4779,9.930944443,1948.546637,1.486499992,15.13492365
4780,9.843366504,1838.492566,1.514000019,15.09234211
4781,9.176137567,1595.641974,1.052500007,15.07903679
4782,9.193437743,1793.336957,0.844499999,15.14878088
4783,9.597060776,1818.265759,0.946499991,15.13784793
